pleasantness,eventfulness,FGfeat,birds,speech,child,bike,scooter,car,heavy
0.11056,0.055593,0.34767,0.33333,0.35678,0.37191,0.35166,0.33946,0.34663,0.31731
0.084827,0.081395,0.40036,0.35584,0.35466,0.36836,0.35073,0.33138,0.35098,0.33108
0.099849,0.065085,0.36949,0.33333,0.35661,0.37163,0.3753,0.39867,0.41791,0.39733
0.073916,0.09505,0.39014,0.34709,0.36242,0.38119,0.38279,0.404,0.41895,0.4011
0.058236,0.10763,0.38371,0.35684,0.34833,0.358,0.34845,0.34331,0.35585,0.35399
0.071996,0.092125,0.37236,0.33707,0.32961,0.32721,0.33387,0.33545,0.35154,0.3024
0.072388,0.088939,0.32395,0.33333,0.31639,0.30546,0.30838,0.30865,0.30851,0.30318
0.039289,0.12329,0.33502,0.33333,0.34081,0.34564,0.33808,0.33979,0.33729,0.3104
0.06402,0.096893,0.35364,0.33333,0.33441,0.33511,0.33297,0.3297,0.33875,0.30115
0.045535,0.11513,0.35604,0.33333,0.35827,0.37435,0.35199,0.33511,0.34152,0.36598
0.070903,0.091758,0.41395,0.44297,0.34349,0.35005,0.34634,0.34988,0.35537,0.39227
0.076074,0.085164,0.39183,0.35295,0.35946,0.37631,0.36846,0.37457,0.39584,0.40203
0.076309,0.087441,0.37553,0.33333,0.34325,0.34964,0.34949,0.36099,0.36584,0.36398
0.030014,0.13286,0.37291,0.34085,0.32669,0.3224,0.32719,0.32591,0.33732,0.3301
0.0094772,0.15288,0.37952,0.34523,0.34315,0.34949,0.34077,0.34756,0.35693,0.34871
0.0039312,0.15809,0.37801,0.34212,0.35088,0.36221,0.3444,0.34208,0.35877,0.3311
0.032558,0.12961,0.38902,0.3342,0.34046,0.34506,0.33883,0.33579,0.34861,0.33771
0.058733,0.10036,0.40902,0.33333,0.36391,0.38364,0.3587,0.36383,0.3858,0.44924
0.067954,0.090604,0.41385,0.33333,0.36391,0.38363,0.35792,0.36682,0.39403,0.39565
0.073599,0.084401,0.37085,0.33333,0.34008,0.34444,0.33767,0.3403,0.34856,0.3147
0.05096,0.10655,0.37831,0.33333,0.331,0.32949,0.32735,0.32286,0.32966,0.32017
0.048746,0.10746,0.38277,0.32851,0.33081,0.32919,0.32982,0.33355,0.33489,0.32628
0.04791,0.10695,0.35754,0.33333,0.32791,0.32441,0.32509,0.33379,0.33212,0.3015
0.020612,0.13732,0.38902,0.33385,0.37065,0.39472,0.36879,0.34376,0.34894,0.32887
0.03222,0.12856,0.48749,0.35745,0.42653,0.48666,0.44549,0.42359,0.4541,0.4145
0.051816,0.10986,0.42341,0.33675,0.33661,0.33872,0.33222,0.33802,0.35621,0.32584
0.070416,0.087847,0.3811,0.33333,0.3323,0.33163,0.33004,0.33078,0.32796,0.32542
0.052157,0.10454,0.37022,0.33333,0.33436,0.33502,0.33424,0.33581,0.34398,0.29617
0.037393,0.11538,0.36762,0.33333,0.33333,0.33333,0.33333,0.33333,0.34259,0.28984
0.030407,0.12046,0.35603,0.33333,0.33304,0.33284,0.33234,0.33203,0.34012,0.30875
0.029815,0.11942,0.37967,0.33389,0.33153,0.33037,0.33011,0.32816,0.34503,0.324
0.04032,0.1066,0.38493,0.33333,0.35086,0.36217,0.34682,0.35294,0.37462,0.39679
0.037735,0.10946,0.3774,0.34613,0.34095,0.34574,0.33963,0.34277,0.35943,0.33183
0.040066,0.10606,0.34638,0.33333,0.33373,0.33399,0.33041,0.32867,0.33682,0.28818
0.031648,0.11482,0.33223,0.33333,0.33165,0.33057,0.33005,0.32823,0.33054,0.27897
0.043161,0.10433,0.34732,0.33333,0.33333,0.33333,0.33333,0.33333,0.33805,0.28769
0.046051,0.10325,0.36964,0.33333,0.33042,0.32854,0.32428,0.31967,0.33674,0.27682
0.050314,0.098889,0.38044,0.33333,0.33577,0.33734,0.33301,0.33389,0.34665,0.2834
0.048408,0.099301,0.38972,0.34099,0.35222,0.3644,0.3515,0.35793,0.37755,0.35194
0.055605,0.092635,0.44738,0.45381,0.33635,0.33829,0.33479,0.33453,0.36981,0.33456
0.043943,0.10156,0.3997,0.33423,0.3464,0.35483,0.35449,0.36442,0.39313,0.3633
0.063642,0.082917,0.38615,0.33352,0.36057,0.37814,0.36327,0.37673,0.39643,0.37611
0.036268,0.11355,0.35998,0.33333,0.33139,0.33013,0.32169,0.31554,0.33066,0.27641
0.022776,0.12984,0.37672,0.33333,0.36443,0.38449,0.34575,0.35887,0.36798,0.29854
0.046543,0.10818,0.35082,0.33333,0.3412,0.34627,0.33456,0.32853,0.34317,0.2777
